"par_1","par_2","par_3","par_4","par_5","par_6","par_7","par_8","par_9","par_10","par_11","par_12","par_13","par_14","par_15","par_16","par_17","par_18","par_19","par_20","par_21","par_22","par_23","par_24","par_25","par_26","par_27","par_28","par_mean","para_cont","para_exp","para_nl","con_1","con_2","con_3","con_4","con_5","con_mean","cred_1","cred_2","cred_3","cred_4","cred_5","cred_6","cred_mean","creds_cont","rel_spi","rel_cont","rel_group","rel_group_text","age","gender","education","urban","ses","mis","weight"
2,3,3,2,3,2,2,2,2,2,3,3,2,3,3,1,3,2,2,1,1,1,3,2,3,2,2,4,2.28571428571429,27,3,18,2,NA,2,2,NA,2,1,1,1,1,1,1,1,0,"religious-spiritual",80,1,"",59,"Man",3,"other",3,FALSE,0.733413157407719
4,1,1,1,2,1,3,1,1,1,2,1,3,1,4,1,1,1,1,1,1,2,1,3,1,1,1,5,1.67857142857143,1,1,20,3,4,2,4,5,3.6,1,1,1,1,1,1,1,1,"religious-not-spiritual",60,2,"",52,"Man",5,"other",7,FALSE,0.558654553191714
4,4,3,4,2,1,1,4,4,2,5,3,2,1,3,1,2,3,1,2,1,1,3,1,3,1,4,2,2.42857142857143,27,1,33,4,4,2,3,2,3,1,1,1,1,1,1,1,6,"not-religious-not-spiritual",0,NA,"",37,"Vrouw",7,"big cities",5,FALSE,0.201674850302125
4,2,2,2,5,3,4,3,3,4,4,4,4,4,4,1,4,2,2,2,2,1,4,4,5,2,2,5,3.14285714285714,100,3,20,5,5,5,5,5,5,1,1,2,1,5,1,1.83333333333333,50,"not-religious-spiritual",20,1,"",66,"Man",8,"other",8,FALSE,0.236382470235892
1,1,1,1,2,1,2,2,2,3,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1.39285714285714,19,1,20,4,4,2,3,2,3,1,1,1,1,1,1,1,5,"not-religious-not-spiritual",5,8,"Vrijzinnig protestants",60,"Man",6,"other",8,FALSE,0.426685801143179
3,1,1,1,1,1,3,1,3,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1.57142857142857,24,1,80,5,5,1,5,5,4.2,1,1,1,1,1,1,1,24,"not-religious-not-spiritual",0,NA,"",61,"Man",8,"other",6,FALSE,0.63039565911757
1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07142857142857,0,1,15,3,3,1,1,4,2.4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",68,"Man",7,"other",8,FALSE,0.325209438986985
1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1.17857142857143,0,1,40,4,4,2,1,2,2.6,1,1,1,1,1,1,1,0,"not-religious-spiritual",0,NA,"",78,"Man",6,"other",7,FALSE,0.265664191107456
2,2,1,1,2,2,2,1,2,2,3,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,0,1,25,1,2,1,1,2,1.4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",71,"Man",7,"other",8,FALSE,0.571511890430029
1,1,1,1,1,1,1,2,2,4,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1.32142857142857,8,1,17,5,4,4,2,2,3.4,1,1,1,1,1,1,1,6,"not-religious-not-spiritual",9,1,"",67,"Vrouw",5,"other",8,FALSE,0.275124204591858
3,2,1,1,5,1,5,3,2,3,4,1,3,2,3,1,1,1,1,1,2,2,1,1,2,2,1,1,2,30,3,40,4,3,4,4,2,3.4,1,1,1,1,1,1,1,0,"not-religious-spiritual",0,NA,"",59,"Vrouw",5,"other",4,FALSE,9.88139055015617
3,3,3,3,4,3,3,3,3,3,3,2,4,2,3,2,3,3,4,2,2,2,4,2,4,3,4,3,2.96428571428571,60,1,57,4,3,4,3,3,3.4,1,1,1,1,2,1,1.16666666666667,30,"not-religious-spiritual",1,2,"",39,"Vrouw",6,"other",7,FALSE,3.9191091436514
3,5,5,4,4,3,4,2,3,4,2,3,3,4,3,1,4,1,2,3,3,1,4,1,4,3,2,2,2.96428571428571,81,4,50,5,2,2,3,2,2.8,1,1,1,1,2,1,1.16666666666667,30,"not-religious-spiritual",0,NA,"",68,"Vrouw",7,"other",8,FALSE,0.202582450946913
4,2,3,2,4,2,3,2,3,3,3,4,2,4,4,2,4,3,3,2,1,1,5,2,5,3,2,4,2.92857142857143,87,4,50,4,3,2,2,2,2.6,1,1,2,1,1,1,1.16666666666667,30,"not-religious-spiritual",1,7,"",51,"Man",6,"other",7,FALSE,1.18445136375972
1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.14285714285714,0,1,20,5,5,4,4,4,4.4,1,1,1,2,1,1,1.16666666666667,0,"not-religious-not-spiritual",0,NA,"",32,"Man",5,"other",6,TRUE,0.818446551560726
4,2,4,3,2,3,3,3,4,4,3,3,4,1,2,3,3,4,4,2,2,1,1,3,4,2,4,4,2.92857142857143,39,1,19,4,3,2,4,2,3,1,1,1,1,1,1,1,0,"religious-spiritual",83,1,"",68,"Man",3,"other",4,FALSE,0.43184104243238
2,1,1,1,1,3,1,1,2,1,3,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1.32142857142857,2,1,27,5,5,5,4,5,4.8,1,1,1,1,1,1,1,17,"not-religious-not-spiritual",0,NA,"",41,"Man",7,"other",4,FALSE,1.56414444377832
2,4,3,3,1,2,4,1,3,4,1,3,4,3,2,1,3,3,2,1,2,3,3,1,3,2,4,4,2.57142857142857,32,3,36,4,2,1,4,5,3.2,1,1,1,1,2,2,1.33333333333333,3,"religious-not-spiritual",53,1,"",45,"Vrouw",7,"other",7,FALSE,1.75218546821882
5,5,5,2,5,4,5,3,5,5,4,5,4,3,1,1,5,4,1,3,1,1,5,3,2,3,3,5,3.5,92,3,56,5,5,5,5,5,5,1,1,1,1,2,2,1.33333333333333,41,"religious-spiritual",60,1,"",84,"Vrouw",4,"other",7,FALSE,0.639071361842298
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1.10714285714286,3,2,30,4,4,4,2,2,3.2,1,1,1,1,1,1,1,3,"not-religious-not-spiritual",9,3,"",69,"Man",6,"other",7,FALSE,0.561678307602079
2,5,2,1,2,2,5,1,2,2,1,1,3,3,1,5,1,2,3,2,1,1,5,1,1,2,2,4,2.25,100,3,40,1,1,1,2,1,1.2,1,1,1,1,1,1,1,0,"not-religious-spiritual",0,NA,"",74,"Vrouw",3,"other",5,FALSE,0.885512533157764
4,4,3,4,4,3,4,2,2,2,3,1,4,3,2,2,2,4,2,1,1,1,4,1,3,2,1,4,2.60714285714286,70,3,51,2,2,1,1,2,1.6,1,1,1,1,1,1,1,14,"not-religious-not-spiritual",50,2,"",59,"Vrouw",8,"other",10,FALSE,0.422509753865274
2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,3,2,1.35714285714286,20,1,7,3,3,3,3,4,3.2,1,1,1,1,1,1,1,0,"not-religious-spiritual",5,7,"",70,"Vrouw",5,"other",4,FALSE,0.470553998789731
4,3,2,2,3,3,3,3,3,3,3,2,3,3,3,2,4,2,2,2,2,1,4,2,2,2,3,2,2.60714285714286,10,1,20,4,3,2,3,3,3,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",49,"Man",8,"other",8,FALSE,1.2647698155471
3,5,3,4,5,2,4,3,4,5,3,1,3,4,3,3,5,2,1,1,1,1,4,1,4,4,2,4,3.03571428571429,76,3,51,4,2,2,2,3,2.6,3,4,1,4,4,3,3.16666666666667,78,"not-religious-spiritual",0,NA,"",53,"Vrouw",8,"other",7,FALSE,0.420901588724706
2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,2,1.78571428571429,5,1,40,1,2,1,1,1,1.2,1,1,1,1,1,1,1,5,"not-religious-not-spiritual",0,NA,"",52,"Man",6,"other",8,FALSE,0.597787753805907
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3,3,3,3,3,3,1,1,1,1,1,1,1,1,"not-religious-not-spiritual",19,2,"",58,"Man",2,"other",6,FALSE,1.08897634634123
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1.07142857142857,0,1,10,3,2,1,1,1,1.6,1,1,1,1,1,1,1,0,"religious-not-spiritual",75,1,"",70,"Man",7,"other",8,FALSE,0.22152170379006
3,1,2,2,3,2,3,2,1,3,4,3,3,2,2,1,2,3,2,1,2,1,2,1,2,1,2,2,2.07142857142857,51,1,52,4,3,2,4,3,3.2,5,1,1,3,2,2,2.33333333333333,78,"not-religious-not-spiritual",7,7,"",66,"Man",6,"big cities",10,FALSE,0.25669330444891
3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2.25,60,3,30,2,2,3,2,2,2.2,1,1,1,1,1,1,1,40,"not-religious-spiritual",70,2,"",54,"Man",7,"other",6,FALSE,0.493552351160549
4,4,4,3,4,3,4,4,4,3,4,2,5,2,4,2,4,2,3,4,3,2,4,2,3,3,3,4,3.32142857142857,72,3,40,3,3,4,3,3,3.2,2,3,2,1,3,2,2.16666666666667,63,"religious-spiritual",66,1,"",68,"Vrouw",5,"other",7,FALSE,0.750042986862062
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1.14285714285714,5,1,42,3,3,3,3,3,3,1,1,1,1,1,1,1,0,"religious-not-spiritual",32,1,"",61,"Man",4,"big cities",6,TRUE,0.215267332930913
4,3,4,4,2,3,4,2,3,3,2,3,4,3,4,1,3,4,3,2,2,1,3,4,4,3,3,4,3.03571428571429,60,1,30,5,4,4,4,5,4.4,1,1,1,1,2,1,1.16666666666667,10,"religious-spiritual",85,2,"",55,"Man",8,"other",7,FALSE,0.174307213900569
1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03571428571429,0,1,20,2,3,4,1,2,2.4,1,1,1,1,1,1,1,10,"not-religious-not-spiritual",0,NA,"",27,"Man",7,"other",6,FALSE,1.90478883798295
2,2,2,2,1,2,2,1,2,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1.53571428571429,50,3,61,4,4,3,2,1,2.8,1,1,1,1,3,1,1.33333333333333,60,"not-religious-not-spiritual",0,NA,"",55,"Vrouw",8,"big cities",6,FALSE,0.268992788783527
4,4,3,3,3,2,3,2,3,3,4,2,4,3,4,1,5,2,2,1,1,1,4,1,4,2,3,4,2.78571428571429,61,2,20,3,2,3,2,2,2.4,1,1,1,1,1,1,1,40,"not-religious-spiritual",50,8,"anthroposofie",92,"Man",7,"other",7,FALSE,0.29788613048969
1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07142857142857,0,1,25,5,3,2,2,2,2.8,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",56,"Man",6,"other",7,FALSE,2.12220907709957
2,1,2,2,2,2,2,2,1,4,4,1,1,1,1,1,1,3,1,1,1,1,1,2,1,4,1,3,1.75,2,1,30,2,2,2,2,2,2,1,1,1,1,1,1,1,2,"religious-not-spiritual",70,2,"",57,"Vrouw",7,"other",8,FALSE,0.79638715566383
2,2,3,2,3,3,4,3,3,3,4,2,3,3,2,1,2,4,2,2,2,2,5,1,3,3,2,2,2.60714285714286,40,2,2,3,3,4,4,4,3.6,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",1,1,"",83,"Vrouw",6,"other",6,FALSE,0.571155196480442
4,2,1,2,3,1,4,1,4,4,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1.75,23,4,72,1,2,1,1,2,1.4,2,3,1,3,4,3,2.66666666666667,41,"not-religious-spiritual",0,NA,"",35,"Vrouw",8,"other",7,FALSE,0.6288644362495
1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03571428571429,0,1,40,4,3,2,2,4,3,1,1,1,1,1,3,1.33333333333333,0,"not-religious-not-spiritual",0,NA,"",40,"Man",5,"big cities",4,FALSE,0.822395044614824
2,2,2,3,5,3,2,2,3,3,4,3,3,2,2,2,2,3,3,3,3,2,3,3,3,3,2,3,2.71428571428571,60,3,50,5,4,5,3,4,4.2,1,1,1,1,1,3,1.33333333333333,32,"religious-not-spiritual",30,1,"",57,"Man",5,"other",5,FALSE,0.946611902379754
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,99,"not-religious-not-spiritual",7,2,"",73,"Man",8,"big cities",10,FALSE,0.145411323189257
1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07142857142857,0,1,19,2,1,3,1,1,1.6,1,1,1,1,1,1,1,0,"religious-not-spiritual",60,2,"",75,"Man",7,"big cities",7,FALSE,0.0792676287760901
1,4,4,1,3,3,2,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.5,60,3,14,4,4,2,1,3,2.8,1,1,1,1,1,1,1,0,"not-religious-spiritual",0,NA,"",72,"Vrouw",6,"other",6,FALSE,0.385498911933481
3,3,2,1,1,2,2,3,1,2,2,3,3,1,2,2,3,1,1,1,1,1,1,1,3,1,1,1,1.75,15,1,20,4,2,2,2,1,2.2,1,1,1,1,1,1,1,25,"not-religious-not-spiritual",0,NA,"",28,"Vrouw",8,"big cities",7,FALSE,1.81668575216706
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1.17857142857143,0,1,29,3,2,1,1,1,1.6,1,1,1,1,1,1,1,0,"not-religious-spiritual",78,2,"",57,"Man",6,"other",3,FALSE,0.813584679792492
3,3,1,3,2,1,2,3,NA,3,1,1,3,1,3,1,3,1,1,1,NA,1,3,NA,3,3,2,3,2.08,59,3,36,5,4,3,3,3,3.6,1,1,1,1,1,1,1,40,"not-religious-spiritual",45,2,"",56,"Man",6,"other",7,FALSE,0.426685801143179
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07142857142857,0,1,40,2,2,3,2,2,2.2,1,1,1,1,1,2,1.16666666666667,0,"not-religious-not-spiritual",5,2,"",50,"Man",6,"other",8,FALSE,0.96108819038889
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,10,5,2,2,1,2,2.4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",70,"Vrouw",7,"other",9,FALSE,0.32295251900464
3,1,1,1,2,1,1,1,2,2,3,1,2,1,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1.53571428571429,0,1,34,5,4,4,4,4,4.2,1,1,1,1,1,1,1,0,"religious-not-spiritual",80,1,"",61,"Man",5,"other",8,FALSE,0.620138997666216
1,1,2,1,3,1,2,2,2,2,3,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1.53571428571429,25,1,25,3,4,1,2,2,2.4,1,1,1,1,2,2,1.33333333333333,10,"not-religious-not-spiritual",0,NA,"",67,"Man",7,"other",7,FALSE,0.457917271595107
2,4,3,2,4,3,4,3,3,3,3,3,4,3,4,3,5,2,2,2,2,2,4,1,5,3,3,4,3.07142857142857,81,4,30,4,4,2,3,4,3.4,1,1,1,1,3,3,1.66666666666667,51,"not-religious-spiritual",0,NA,"",61,"Vrouw",6,"other",8,FALSE,0.699861368736873
4,2,2,3,2,2,3,2,3,2,2,2,2,2,4,1,3,2,3,2,2,1,3,1,3,2,2,2,2.28571428571429,35,1,50,3,3,2,2,3,2.6,1,1,1,1,1,1,1,0,"not-religious-spiritual",0,NA,"",25,"Vrouw",8,"other",8,FALSE,1.23031875481071
2,1,1,1,3,1,1,2,2,1,2,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1.35714285714286,0,1,0,2,4,1,1,1,1.8,1,1,1,1,1,1,1,0,"religious-not-spiritual",2,1,"",67,"Vrouw",6,"other",6,FALSE,0.444698025198304
1,2,2,1,2,1,1,3,2,1,4,2,4,1,2,1,3,1,1,1,1,1,2,4,1,1,1,5,1.85714285714286,8,1,60,3,2,1,2,2,2,1,1,1,1,1,1,1,0,"religious-spiritual",100,2,"",67,"Man",7,"other",8,FALSE,0.335905365858093
1,3,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1,3,1,1,1,2,1,1,1,1,1,1.39285714285714,10,2,40,4,2,2,2,1,2.2,1,1,1,2,2,1,1.33333333333333,20,"not-religious-not-spiritual",0,NA,"",26,"Vrouw",7,"other",8,FALSE,2.01080036995057
5,5,1,5,3,1,5,1,1,5,5,1,5,1,1,1,1,4,1,1,1,1,5,5,5,5,1,5,2.89285714285714,69,3,35,1,3,1,1,1,1.4,1,1,1,1,1,1,1,5,"religious-spiritual",100,8,"Gereformeerd vrijgemaakt",49,"Vrouw",5,"other",7,FALSE,1.06503328996316
3,5,2,5,5,4,5,3,5,5,2,3,5,5,2,4,4,5,5,3,3,1,5,2,5,2,5,5,3.85714285714286,100,3,31,5,5,4,4,5,4.6,1,1,1,1,2,1,1.16666666666667,74,"not-religious-spiritual",50,8,"Spirituele kant en Aziatisch geloof",66,"Man",2,"other",4,FALSE,2.2578098093239
3,2,2,2,1,2,2,2,2,2,3,1,3,1,1,1,3,1,2,1,1,1,3,1,3,1,1,2,1.78571428571429,31,2,50,4,4,2,2,2,2.8,2,2,1,2,4,2,2.16666666666667,64,"not-religious-not-spiritual",0,NA,"",50,"Vrouw",7,"big cities",8,FALSE,0.477602842976095
3,5,3,4,4,3,4,1,4,4,5,1,4,3,2,1,4,1,1,1,1,1,4,1,1,4,2,4,2.71428571428571,70,3,50,4,1,2,1,1,1.8,1,1,1,1,2,3,1.5,70,"religious-not-spiritual",30,2,"",49,"Vrouw",7,"other",8,FALSE,1.93709497226234
1,2,1,1,1,1,1,3,2,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1.28571428571429,0,1,25,4,2,2,2,4,2.8,1,1,1,2,1,1,1.16666666666667,0,"not-religious-not-spiritual",0,NA,"",21,"Man",6,"other",7,FALSE,2.59870412286029
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,38,5,4,2,4,4,3.8,1,1,1,1,1,1,1,0,"religious-not-spiritual",46,1,"",75,"Vrouw",6,"other",6,FALSE,2.46488572932611
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,50,3,3,1,1,1,1.8,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",75,"Man",8,NA,9,FALSE,NA
1,3,1,3,3,2,3,5,5,3,1,1,3,1,1,1,3,1,1,2,2,1,4,2,2,2,1,2,2.14285714285714,64,3,47,5,3,3,3,4,3.6,3,2,1,1,2,1,1.66666666666667,50,"not-religious-spiritual",0,NA,"",55,"Man",5,"big cities",6,FALSE,0.206991250257952
1,1,1,2,2,1,2,3,1,2,4,2,3,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1.53571428571429,9,1,15,2,3,1,1,2,1.8,1,1,1,1,1,1,1,0,"not-religious-spiritual",10,2,"",54,"Vrouw",5,"other",5,FALSE,0.233593893464137
1,1,1,1,4,2,2,1,2,2,3,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1.5,2,1,10,4,4,1,1,1,2.2,1,1,1,1,1,1,1,7,"religious-not-spiritual",0,NA,"",59,"Man",7,"other",8,FALSE,0.62580827631455
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.14285714285714,0,1,23,3,3,3,2,2,2.6,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",73,"Man",4,"big cities",5,FALSE,0.366746294134904
1,1,3,2,4,2,1,1,1,2,2,1,2,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1.5,19,1,60,5,4,4,4,5,4.4,1,1,1,1,1,1,1,9,"not-religious-not-spiritual",0,NA,"",77,"Man",4,"other",7,FALSE,0.56853071120562
1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.07142857142857,1,1,5,4,4,2,2,2,2.8,1,1,1,2,1,1,1.16666666666667,0,"not-religious-not-spiritual",0,NA,"",25,"Man",5,"other",4,FALSE,0.925997303366223
3,3,2,5,1,2,3,1,1,4,1,3,1,1,1,1,4,1,3,1,2,3,4,2,4,4,3,2,2.35714285714286,70,3,50,4,2,1,1,2,2,1,2,1,2,4,3,2.16666666666667,90,"not-religious-spiritual",15,1,"",25,"Man",6,"other",5,TRUE,6.39870938609138
3,2,1,1,3,1,3,4,2,2,3,1,3,1,3,1,1,2,2,3,3,1,1,1,1,2,1,3,1.96428571428571,10,1,26,4,3,2,2,1,2.4,1,1,1,1,1,1,1,10,"not-religious-spiritual",10,1,"",74,"Man",7,"other",8,FALSE,0.518407769118764
2,3,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,3,3,4,4,4,3,3,4,1,3,3,2.82142857142857,50,2,45,3,4,3,1,3,2.8,1,1,1,1,1,1,1,10,"religious-not-spiritual",50,1,"",73,"Man",3,"big cities",6,FALSE,0.524322000022658
1,1,1,1,3,2,1,1,1,1,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.32142857142857,0,2,31,3,3,2,1,2,2.2,1,1,1,1,2,1,1.16666666666667,0,"not-religious-not-spiritual",0,NA,"",61,"Vrouw",7,"other",5,FALSE,0.420901588724706
3,2,4,3,2,2,3,2,3,2,4,2,3,2,2,2,1,2,3,2,2,2,2,3,1,2,3,2,2.35714285714286,26,1,25,4,4,3,3,4,3.6,1,1,1,1,1,1,1,25,"religious-spiritual",42,1,"",41,"Man",8,"other",5,FALSE,NA
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,10,1,1,1,1,1,1,3,1,1,1,1,1,1.33333333333333,0,"not-religious-spiritual",0,NA,"",77,"Man",3,"other",8,FALSE,0.852650607368703
4,5,4,3,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,3,NA,3,4,4,3,3,3,3,3.59259259259259,NA,3,26,5,5,4,3,3,4,1,1,1,2,1,2,1.33333333333333,5,"not-religious-spiritual",38,1,"",70,"Vrouw",5,"other",7,TRUE,0.57025429467252
1,2,2,3,3,1,1,1,1,2,1,3,4,1,1,1,3,3,3,1,1,1,3,3,3,2,3,2,2,50,1,39,2,3,2,1,1,1.8,4,3,1,2,3,2,2.5,80,"not-religious-not-spiritual",40,1,"",53,"Vrouw",5,"other",8,FALSE,0.890370714166737
3,1,2,2,1,1,3,2,1,1,3,3,3,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1.71428571428571,40,2,20,3,2,1,3,3,2.4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",69,"Vrouw",4,"other",7,FALSE,1.25135950970459
4,3,1,5,4,1,2,2,1,4,1,3,3,2,1,1,1,5,3,1,1,1,1,5,3,5,3,5,2.57142857142857,100,1,31,5,5,5,4,5,4.8,1,1,1,1,1,1,1,27,"religious-spiritual",85,5,"",24,"Vrouw",6,"other",6,FALSE,5.33841002136743
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,1,4,1,1,1,1.6,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",57,"Man",8,"big cities",7,FALSE,0.331035321309694
3,1,1,2,1,1,2,2,1,1,3,2,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1.42857142857143,0,1,28,2,4,3,2,3,2.8,1,1,1,1,1,1,1,17,"not-religious-not-spiritual",0,NA,"",44,"Vrouw",5,"other",6,FALSE,1.6570574584977
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03571428571429,1,1,10,3,4,3,1,3,2.8,1,1,1,1,1,1,1,1,"not-religious-not-spiritual",2,2,"",66,"Man",5,"other",7,TRUE,0.722425073629864
1,1,1,1,2,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1.21428571428571,10,1,20,1,2,1,1,1,1.2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",61,"Man",7,"other",7,FALSE,0.159095217313419
1,3,2,3,3,2,4,3,4,4,3,2,2,2,1,1,5,1,1,1,1,2,4,2,5,1,1,4,2.42857142857143,40,1,25,3,4,1,1,1,2,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",76,"Man",4,"other",6,FALSE,0.496652877276831
2,2,2,2,4,2,2,3,3,3,3,2,4,1,4,1,2,2,1,2,2,1,2,1,1,1,1,2,2.07142857142857,40,3,40,4,5,3,3,3,3.6,3,3,1,2,2,2,2.16666666666667,60,"religious-not-spiritual",50,1,"",78,"Man",6,"other",8,FALSE,0.533112651793025
3,2,1,1,2,1,3,1,2,1,3,1,2,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1.5,10,1,19,4,4,5,4,3,4,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",49,"Man",5,"other",7,TRUE,1.76069153583102
2,2,1,2,2,1,1,1,2,1,3,1,2,1,3,1,1,3,2,2,2,1,1,4,3,1,1,3,1.78571428571429,0,1,30,3,3,3,3,4,3.2,1,1,1,1,1,1,1,0,"religious-spiritual",85,2,"",56,"Man",5,"other",5,FALSE,0.52350481402051
1,2,2,2,3,3,2,2,2,1,3,1,4,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1.71428571428571,20,3,30,4,1,1,1,2,1.8,1,1,1,1,1,1,1,0,"religious-not-spiritual",90,2,"",67,"Man",6,"big cities",6,FALSE,NA
4,4,4,4,5,4,4,4,4,4,5,1,5,4,4,1,3,1,1,1,2,2,3,1,3,2,2,1,2.96428571428571,85,4,42,5,3,3,3,4,3.6,3,5,1,5,5,1,3.33333333333333,93,"not-religious-not-spiritual",1,8,"Met geen enkele",73,"Vrouw",7,"other",7,FALSE,0.78199214861524
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03571428571429,0,1,62,3,1,1,1,2,1.6,1,1,1,1,1,1,1,0,"not-religious-not-spiritual",0,NA,"",45,"Man",8,"other",7,FALSE,0.469596979693887
3,3,2,4,3,2,4,3,2,4,2,2,3,2,2,1,3,1,2,1,1,1,3,1,3,2,2,3,2.32142857142857,85,3,30,4,4,4,2,2,3.2,1,1,1,1,3,2,1.5,80,"not-religious-not-spiritual",0,NA,"",53,"Man",7,"other",7,FALSE,4.03289759703151
2,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1.32142857142857,7,1,18,2,1,1,1,1,1.2,1,1,1,1,1,1,1,0,"not-religious-spiritual",1,NA,"",74,"Man",8,"big cities",8,FALSE,0.151197261846904
